Packet_Count,Sub_0,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Sub_6,Sub_7,Sub_8,Sub_9,Sub_10,Sub_11,Sub_12,Sub_13,Sub_14,Sub_15,Sub_16,Sub_17,Sub_18,Sub_19,Sub_20,Sub_21,Sub_22,Sub_23,Sub_24,Sub_25,Sub_26,Sub_27,Sub_28,Sub_29,Sub_30,Sub_31,Sub_32,Sub_33,Sub_34,Sub_35,Sub_36,Sub_37,Sub_38,Sub_39,Sub_40,Sub_41,Sub_42,Sub_43,Sub_44,Sub_45,Sub_46,Sub_47,Sub_48,Sub_49,Sub_50,Sub_51,Sub_52,Sub_53,Sub_54,Sub_55,Sub_56,Sub_57,Sub_58,Sub_59,Sub_60,Sub_61,Sub_62,Sub_63
21455,95,5,0,0,0,0,23,23,25,22,24,21,21,23,21,22,22,21,23,20,25,23,22,21,21,22,21,20,21,20,21,20,0,21,20,20,20,18,20,19,19,18,19,17,17,17,16,16,16,16,15,17,15,14,15,13,15,13,12,0,0,0,0,0
21456,95,5,0,0,0,0,24,24,22,23,22,22,24,21,22,20,23,24,23,24,24,24,22,23,23,22,22,23,20,23,22,22,0,22,20,19,20,19,20,18,20,18,19,18,16,18,18,18,18,15,16,15,15,15,14,14,15,14,15,0,0,0,0,0
21457,95,5,0,0,0,0,24,21,21,23,23,23,20,22,23,20,20,20,21,22,22,22,21,21,19,20,20,20,20,21,19,19,0,20,20,19,19,19,19,19,19,17,17,18,16,16,13,15,16,17,16,14,13,14,13,11,13,12,11,0,0,0,0,0
21458,95,5,0,0,0,0,23,25,21,23,23,20,22,22,20,21,21,24,20,19,19,22,20,20,20,19,20,19,19,18,21,19,0,19,18,19,18,17,19,17,18,17,16,18,16,14,15,17,15,16,16,15,14,13,14,13,12,13,11,0,0,0,0,0
21459,95,5,0,0,0,0,27,20,24,27,23,22,18,22,23,24,25,25,23,22,21,25,21,24,18,25,21,23,23,24,20,21,0,21,21,18,20,17,23,18,22,19,18,19,20,18,17,17,16,17,18,17,15,16,16,15,14,13,13,0,0,0,0,0
21460,95,5,0,0,0,0,26,23,22,24,23,21,21,22,23,20,24,24,21,24,20,22,23,21,21,20,23,21,21,22,22,20,0,21,20,20,19,22,22,17,18,17,16,20,17,16,16,17,16,17,16,15,16,14,13,14,14,13,13,0,0,0,0,0
21461,95,5,0,0,0,0,23,25,26,23,24,24,23,22,23,24,24,25,24,24,22,23,22,22,23,24,21,23,20,20,21,21,0,20,22,19,19,21,19,19,18,19,20,19,16,16,15,18,16,18,17,15,16,16,16,15,15,15,13,0,0,0,0,0
21462,95,5,0,0,0,0,24,24,27,26,25,26,26,23,25,24,26,24,23,25,23,26,24,24,23,25,23,22,21,23,23,23,0,25,23,24,22,21,22,21,21,21,21,20,17,20,17,19,18,18,18,16,16,16,14,15,14,13,15,0,0,0,0,0
21463,95,5,0,0,0,0,23,25,25,25,22,24,26,24,23,23,26,24,22,23,22,24,21,23,24,23,20,24,22,21,22,23,0,20,23,21,18,19,20,20,19,18,19,20,18,17,18,18,18,19,18,17,16,15,17,14,15,13,15,0,0,0,0,0
21464,95,5,0,0,0,0,25,27,25,19,23,19,26,23,25,23,22,20,23,21,23,21,17,22,18,21,20,22,17,19,22,19,0,21,21,19,19,19,16,18,19,16,18,19,16,17,15,15,15,16,17,15,14,14,13,13,13,15,14,0,0,0,0,0
21465,95,5,0,0,0,0,25,24,24,24,24,24,23,22,22,25,25,26,24,23,22,25,24,20,23,20,23,20,21,21,22,25,0,21,20,19,18,21,20,20,18,18,20,18,19,16,17,18,18,17,17,17,15,16,16,17,15,14,13,0,0,0,0,0
21466,95,5,0,0,0,0,24,29,24,25,23,22,26,24,20,23,25,22,22,22,21,26,21,21,20,18,20,19,23,17,22,21,0,20,23,18,18,18,19,18,17,18,17,19,16,17,15,15,18,18,16,15,13,14,14,14,14,13,12,0,0,0,0,0
21467,95,5,0,0,0,0,16,23,21,23,26,27,22,21,24,19,19,20,22,20,18,22,17,21,21,24,19,23,20,25,19,19,0,18,20,20,20,17,20,17,18,20,17,16,15,18,16,16,15,16,14,16,14,15,12,14,13,11,12,0,0,0,0,0
21468,95,5,0,0,0,0,18,18,19,17,19,18,18,17,18,18,17,18,18,17,17,17,19,17,16,16,16,18,15,17,16,16,0,15,17,16,15,13,15,14,14,14,13,13,13,13,13,12,11,13,11,12,12,10,10,11,10,11,11,0,0,0,0,0
21469,95,5,0,0,0,0,24,24,21,23,24,23,23,25,24,23,24,22,23,23,21,25,20,23,19,25,22,22,23,19,22,21,0,22,20,20,20,19,19,21,20,19,19,18,18,16,17,17,19,18,17,17,15,14,14,15,13,14,13,0,0,0,0,0
21470,95,5,0,0,0,0,24,24,25,23,25,22,21,23,22,24,22,24,23,20,21,22,21,22,21,22,20,20,21,21,22,21,0,18,20,21,21,19,19,18,17,19,18,17,17,17,16,17,17,16,16,17,16,15,13,13,16,12,13,0,0,0,0,0
21471,95,5,0,0,0,0,24,26,26,23,24,23,24,22,22,22,23,22,23,23,22,23,23,23,20,20,19,21,20,23,22,21,0,21,20,23,21,19,20,19,19,19,19,20,19,16,18,17,17,18,16,17,16,17,14,16,15,13,12,0,0,0,0,0
21472,95,5,0,0,0,0,24,23,24,23,24,24,21,22,26,24,25,23,23,24,22,24,22,22,22,22,22,23,21,23,23,22,0,21,22,20,20,20,19,19,18,17,18,20,16,16,18,18,16,19,15,18,15,15,16,14,17,13,13,0,0,0,0,0
21473,95,5,0,0,0,0,22,21,22,22,21,20,20,22,21,19,22,21,20,18,19,21,21,21,18,20,21,20,17,20,17,19,0,19,17,18,18,16,18,17,17,17,16,15,16,16,15,16,15,15,12,13,13,13,13,12,13,12,12,0,0,0,0,0
21474,95,5,0,0,0,0,23,24,23,23,26,26,24,24,23,22,23,24,24,24,20,25,21,21,23,22,20,21,22,22,23,20,0,20,22,19,21,21,21,21,22,18,18,18,18,18,18,19,19,18,16,16,17,16,15,14,16,14,12,0,0,0,0,0
21475,95,5,0,0,0,0,25,21,21,23,21,23,25,23,22,21,23,22,23,21,22,23,22,22,22,20,19,22,20,20,21,20,0,19,21,20,19,19,18,18,18,17,16,18,15,15,19,17,15,15,16,16,13,16,14,13,13,13,12,0,0,0,0,0
21476,95,5,0,0,0,0,24,19,22,23,22,22,22,22,24,24,22,23,22,22,21,20,23,21,21,22,21,21,21,19,20,20,0,20,20,20,18,17,19,20,19,17,18,19,16,17,15,18,17,15,16,16,15,15,13,14,14,14,12,0,0,0,0,0
21477,95,5,0,0,0,0,27,26,26,24,24,22,22,26,23,26,23,27,26,24,24,27,26,22,24,23,24,22,22,22,22,22,0,22,25,21,21,22,21,22,22,21,21,20,17,20,19,19,19,18,17,17,17,17,17,15,14,14,14,0,0,0,0,0
